date,close,volume,open,high,low
7/18/2016,127.04,8475927,127.02,127.5,126.63
7/15/2016,126.84,13412790,126.38,127.19,126.33
7/14/2016,127.33,12126110,126.31,127.37,126.03
7/13/2016,128.32,7374852,128,128.43,127.61
7/12/2016,127.15,26447860,128.52,128.54,126.99
7/11/2016,129.29,10817410,129.49,129.895,129.16
7/8/2016,130.52,17633070,129.85,130.52,128.97
7/7/2016,129.74,16504530,129.82,130.12,128.98
7/6/2016,130.23,17374350,130.5,131.15,129.82
7/5/2016,129.47,18951210,128.8,129.59,128.17
7/1/2016,128.41,14938400,127.66,128.42,127.44
6/30/2016,126.47,15965340,125.95,126.52,125.5
6/29/2016,125.84,12211890,125.91,126.81,125.7
6/28/2016,125.32,15996100,125.56,126.02,125.06
6/27/2016,126.68,21390330,126.44,127.05,125.83
6/24/2016,126.01,35766450,126.62,126.82,125
6/23/2016,120.11,10680970,120.48,121.03,120.06
6/22/2016,120.9,7856920,120.83,121.25,120.68
6/21/2016,120.84,14581050,121.65,121.86,120.77
6/20/2016,123.21,11859300,122.26,123.33,122.13
6/17/2016,123.95,15566950,123.26,124.1,122.69
6/16/2016,122.38,26618580,125.17,125.67,122.23
6/15/2016,123.68,15037930,122.52,123.87,122.38
6/14/2016,122.77,11637490,123,123.06,122.3
6/13/2016,122.64,12588910,122.8,122.83,122.03
6/10/2016,121.74,13939140,121.55,122.1,121.175
6/9/2016,121.25,12158320,120.61,121.4829,120.55
6/8/2016,120.58,11646430,120.3,120.78,120.23
6/7/2016,118.82,4602587,118.5,119.02,118.41
6/6/2016,118.92,9861454,118.89,119.17,118.455
6/3/2016,118.88,14584520,118.25,118.89,118.23
6/2/2016,115.67,4583561,115.78,115.97,115.58
6/1/2016,115.94,8391609,115.97,116.135,115.2
5/31/2016,116.06,8180687,115.76,116.4,115.5
5/27/2016,115.62,8685937,116.27,116.36,115.29
5/26/2016,116.58,5886269,117.57,117.63,116.39
5/25/2016,116.98,10493500,116.59,117.0599,116.32
5/24/2016,117.3,12758020,118.17,118.23,117.25
5/23/2016,119.37,8618105,118.86,119.6,118.75
5/20/2016,119.71,10372410,120.19,120.32,119.31
5/19/2016,119.87,13914080,119,119.975,118.9201
5/18/2016,120.1,13374920,121.22,121.92,119.88
5/17/2016,122.22,8601519,121.58,122.52,121.48
5/16/2016,121.8,7092825,122.93,122.97,121.38
5/13/2016,121.71,7667955,121.09,121.86,120.66
5/12/2016,121.16,7441897,122.02,122.39,121
5/11/2016,122.12,7576428,121.85,122.16,121.38
5/10/2016,120.98,9841979,120.74,121.38,120.08
5/9/2016,120.65,9222642,121.2,121.285,120.59
5/6/2016,123.18,11365920,122.83,123.805,122.5876
5/5/2016,122.07,8834577,122.63,122.7325,121.25
5/4/2016,122.21,9379892,122.85,123.23,121.51
5/3/2016,122.96,9061958,123.73,123.82,122.51
5/2/2016,123.24,12132900,123.78,123.96,123.045
4/29/2016,123.65,19032240,122.43,123.93,122.34
4/28/2016,121.29,15124660,119.92,121.42,119.7301
4/27/2016,119.04,7967623,118.97,119.7,118.43
4/26/2016,118.7,9903959,118.79,118.89,118.45
4/25/2016,118.23,4366144,118.14,118.7122,118.11
4/22/2016,117.89,10044010,118.71,119.02,117.28
4/21/2016,119.42,14600560,120.42,120.55,119.13
4/20/2016,118.97,10228840,119.67,120.08,118.721
4/19/2016,119.58,21022310,119.87,120.09,119.37
4/18/2016,117.74,5799600,118.53,118.56,117.63
4/15/2016,117.92,7831364,117.33,118.12,117.19
4/14/2016,117.11,13156090,118.09,118.1869,116.95
4/13/2016,118.77,8832369,119.37,119.43,118.56
4/12/2016,120.05,9685272,120.23,120.345,119.55
4/11/2016,120.03,9830884,119.47,120.3,119.42
4/8/2016,118.43,9076778,118.07,118.77,117.98
4/7/2016,118.61,11897130,118.65,118.85,115
4/6/2016,116.94,7548780,116.7,117.385,116.26
4/5/2016,117.66,8857909,117.76,117.93,117.15
4/4/2016,116.15,7637855,116.67,116.73,116.07
4/1/2016,116.93,10397270,116.08,116.98,115.55
3/31/2016,117.64,9338428,118.161,118.39,117.6
3/30/2016,117.1,10753980,117.88,118.2,116.91
3/29/2016,118.76,14464280,117.36,118.81,116.8
3/28/2016,116.6,3876070,116.73,116.91,116.27
3/24/2016,116.33,6279007,116.77,116.94,116.3
3/23/2016,116.61,15984670,116.74,117.12,116.16
3/22/2016,119.31,6785238,119.73,120.16,118.96
3/21/2016,118.96,7238962,119,119.33,118.73
3/18/2016,119.8,9452298,119.59,120.34,119.51
3/17/2016,120.13,9909955,121.16,121.18,120.03
3/16/2016,120.59,17315290,117.42,120.76,117.34
3/15/2016,117.96,9936510,117.78,118.04,117.36
